date,service,total_ridership
2021-04-16,subway,2078856.0
2021-04-17,access_a_ride,13313.0
2021-04-17,bridges_and_tunnels,813162.0
2021-04-17,bus,803352.0
2021-04-17,lirr,49901.0
2021-04-17,metro_north,39789.0
2021-04-17,staten_island_railway,0.0
2021-04-17,subway,1425036.0
2021-04-18,access_a_ride,10865.0
2021-04-18,bridges_and_tunnels,753446.0
2021-04-18,bus,607333.0
2021-04-18,lirr,38263.0
2021-04-18,metro_north,30983.0
2021-04-18,staten_island_railway,0.0
2021-04-18,subway,1082503.0
2021-04-19,access_a_ride,21274.0
2021-04-19,bridges_and_tunnels,816540.0
2021-04-19,bus,1147977.0
2021-04-19,lirr,87167.0
2021-04-19,metro_north,45925.0
2021-04-19,staten_island_railway,3634.0
2021-04-19,subway,1911326.0
2021-04-20,access_a_ride,23528.0
2021-04-20,bridges_and_tunnels,860511.0
2021-04-20,bus,1223642.0
2021-04-20,lirr,90034.0
2021-04-20,metro_north,49100.0
2021-04-20,staten_island_railway,4135.0
2021-04-20,subway,2082495.0
2021-04-21,access_a_ride,22379.0
2021-04-21,bridges_and_tunnels,828447.0
2021-04-21,bus,1139762.0
2021-04-21,lirr,83533.0
2021-04-21,metro_north,45253.0
2021-04-21,staten_island_railway,3788.0
2021-04-21,subway,1965922.0
2021-04-22,access_a_ride,21832.0
2021-04-22,bridges_and_tunnels,871573.0
2021-04-22,bus,1166357.0
2021-04-22,lirr,86606.0
2021-04-22,metro_north,46790.0
2021-04-22,staten_island_railway,3837.0
2021-04-22,subway,2040232.0
2021-04-23,access_a_ride,22035.0
2021-04-23,bridges_and_tunnels,920588.0
2021-04-23,bus,1184193.0
2021-04-23,lirr,92834.0
2021-04-23,metro_north,56155.0
2021-04-23,staten_island_railway,3737.0
2021-04-23,subway,2121350.0
2021-04-24,access_a_ride,13351.0
2021-04-24,bridges_and_tunnels,854964.0
2021-04-24,bus,809163.0
2021-04-24,lirr,51570.0
2021-04-24,metro_north,43227.0
2021-04-24,staten_island_railway,0.0
2021-04-24,subway,1520057.0
2021-04-25,access_a_ride,9777.0
2021-04-25,bridges_and_tunnels,695863.0
2021-04-25,bus,540989.0
2021-04-25,lirr,34054.0
2021-04-25,metro_north,23855.0
2021-04-25,staten_island_railway,0.0
2021-04-25,subway,985027.0
2021-04-26,access_a_ride,21083.0
2021-04-26,bridges_and_tunnels,826605.0
2021-04-26,bus,1156913.0
2021-04-26,lirr,89303.0
2021-04-26,metro_north,46752.0
2021-04-26,staten_island_railway,3761.0
2021-04-26,subway,1955370.0
2021-04-27,access_a_ride,22603.0
2021-04-27,bridges_and_tunnels,839788.0
2021-04-27,bus,1198299.0
2021-04-27,lirr,89028.0
2021-04-27,metro_north,47310.0
2021-04-27,staten_island_railway,4020.0
2021-04-27,subway,2041698.0
2021-04-28,access_a_ride,24412.0
2021-04-28,bridges_and_tunnels,888723.0
2021-04-28,bus,1227777.0
2021-04-28,lirr,92150.0
2021-04-28,metro_north,50011.0
2021-04-28,staten_island_railway,4027.0
2021-04-28,subway,2135793.0
2021-04-29,access_a_ride,22201.0
2021-04-29,bridges_and_tunnels,873037.0
2021-04-29,bus,1166096.0
2021-04-29,lirr,88705.0
2021-04-29,metro_north,47785.0
2021-04-29,staten_island_railway,3881.0
2021-04-29,subway,2028524.0
2021-04-30,access_a_ride,22322.0
2021-04-30,bridges_and_tunnels,922720.0
2021-04-30,bus,1185321.0
2021-04-30,lirr,93530.0
2021-04-30,metro_north,57364.0
2021-04-30,staten_island_railway,3699.0
2021-04-30,subway,2159476.0
2021-05-01,access_a_ride,13263.0
2021-05-01,bridges_and_tunnels,849633.0
2021-05-01,bus,818655.0
2021-05-01,lirr,51067.0
2021-05-01,metro_north,41395.0
2021-05-01,staten_island_railway,0.0
2021-05-01,subway,1515211.0
2021-05-02,access_a_ride,11541.0
2021-05-02,bridges_and_tunnels,809865.0
2021-05-02,bus,620063.0
2021-05-02,lirr,41827.0
2021-05-02,metro_north,32683.0
2021-05-02,staten_island_railway,0.0
2021-05-02,subway,1153471.0
2021-05-03,access_a_ride,21492.0
2021-05-03,bridges_and_tunnels,828506.0
2021-05-03,bus,1165505.0
2021-05-03,lirr,91084.0
2021-05-03,metro_north,45800.0
2021-05-03,staten_island_railway,3744.0
2021-05-03,subway,1971010.0
2021-05-04,access_a_ride,22962.0
2021-05-04,bridges_and_tunnels,851039.0
2021-05-04,bus,1227250.0
2021-05-04,lirr,93107.0
2021-05-04,metro_north,49415.0
2021-05-04,staten_island_railway,4181.0
2021-05-04,subway,2120071.0
2021-05-05,access_a_ride,23236.0
2021-05-05,bridges_and_tunnels,841968.0
2021-05-05,bus,1158445.0
2021-05-05,lirr,91994.0
2021-05-05,metro_north,48351.0
2021-05-05,staten_island_railway,3851.0
2021-05-05,subway,2074543.0
2021-05-06,access_a_ride,23792.0
2021-05-06,bridges_and_tunnels,905604.0
2021-05-06,bus,1258536.0
2021-05-06,lirr,94244.0
2021-05-06,metro_north,52748.0
2021-05-06,staten_island_railway,4168.0
2021-05-06,subway,2199943.0
2021-05-07,access_a_ride,22730.0
2021-05-07,bridges_and_tunnels,936747.0
2021-05-07,bus,1222741.0
2021-05-07,lirr,101637.0
2021-05-07,metro_north,61477.0
2021-05-07,staten_island_railway,3827.0
2021-05-07,subway,2238033.0
2021-05-08,access_a_ride,13339.0
2021-05-08,bridges_and_tunnels,854156.0
2021-05-08,bus,779188.0
2021-05-08,lirr,56309.0
2021-05-08,metro_north,42664.0
2021-05-08,staten_island_railway,0.0
2021-05-08,subway,1444674.0
2021-05-09,access_a_ride,13897.0
2021-05-09,bridges_and_tunnels,854809.0
2021-05-09,bus,576000.0
2021-05-09,lirr,54074.0
2021-05-09,metro_north,37795.0
2021-05-09,staten_island_railway,856.0
2021-05-09,subway,1107878.0
2021-05-10,access_a_ride,20751.0
2021-05-10,bridges_and_tunnels,844563.0
2021-05-10,bus,1149109.0
2021-05-10,lirr,96813.0
2021-05-10,metro_north,50090.0
2021-05-10,staten_island_railway,3850.0
2021-05-10,subway,1990039.0
2021-05-11,access_a_ride,22751.0
2021-05-11,bridges_and_tunnels,873176.0
2021-05-11,bus,1231886.0
2021-05-11,lirr,97358.0
2021-05-11,metro_north,51588.0
2021-05-11,staten_island_railway,4227.0
2021-05-11,subway,2148322.0
2021-05-12,access_a_ride,23946.0
2021-05-12,bridges_and_tunnels,887381.0
2021-05-12,bus,1238990.0
2021-05-12,lirr,98930.0
2021-05-12,metro_north,53548.0
2021-05-12,staten_island_railway,4193.0
2021-05-12,subway,2182277.0
2021-05-13,access_a_ride,23439.0
2021-05-13,bridges_and_tunnels,918259.0
2021-05-13,bus,1182347.0
2021-05-13,lirr,103047.0
2021-05-13,metro_north,55558.0
2021-05-13,staten_island_railway,4112.0
2021-05-13,subway,2163052.0
2021-05-14,access_a_ride,22437.0
2021-05-14,bridges_and_tunnels,947064.0
2021-05-14,bus,1220112.0
2021-05-14,lirr,104885.0
2021-05-14,metro_north,63394.0
2021-05-14,staten_island_railway,3963.0
2021-05-14,subway,2266974.0
2021-05-15,access_a_ride,13516.0
2021-05-15,bridges_and_tunnels,891574.0
2021-05-15,bus,844096.0
2021-05-15,lirr,63079.0
2021-05-15,metro_north,49401.0
2021-05-15,staten_island_railway,11.0
2021-05-15,subway,1637231.0
2021-05-16,access_a_ride,11062.0
2021-05-16,bridges_and_tunnels,814177.0
2021-05-16,bus,621750.0
2021-05-16,lirr,49166.0
2021-05-16,metro_north,36227.0
2021-05-16,staten_island_railway,14.0
2021-05-16,subway,1201904.0
2021-05-17,access_a_ride,20779.0
2021-05-17,bridges_and_tunnels,810018.0
2021-05-17,bus,1157960.0
2021-05-17,lirr,98458.0
2021-05-17,metro_north,52803.0
2021-05-17,staten_island_railway,3990.0
2021-05-17,subway,2022584.0
2021-05-18,access_a_ride,22367.0
2021-05-18,bridges_and_tunnels,838307.0
2021-05-18,bus,1215676.0
2021-05-18,lirr,100430.0
2021-05-18,metro_north,54920.0
2021-05-18,staten_island_railway,4321.0
2021-05-18,subway,2150049.0
2021-05-19,access_a_ride,23784.0
2021-05-19,bridges_and_tunnels,915644.0
2021-05-19,bus,1253578.0
2021-05-19,lirr,104762.0
2021-05-19,metro_north,56851.0
2021-05-19,staten_island_railway,4367.0
2021-05-19,subway,2257549.0
2021-05-20,access_a_ride,23659.0
2021-05-20,bridges_and_tunnels,931659.0
2021-05-20,bus,1243965.0
2021-05-20,lirr,106604.0
2021-05-20,metro_north,57425.0
2021-05-20,staten_island_railway,4441.0
2021-05-20,subway,2269471.0
2021-05-21,access_a_ride,22520.0
2021-05-21,bridges_and_tunnels,965528.0
2021-05-21,bus,1221591.0
2021-05-21,lirr,110077.0
2021-05-21,metro_north,67283.0
2021-05-21,staten_island_railway,4264.0
2021-05-21,subway,2331876.0
2021-05-22,access_a_ride,13397.0
2021-05-22,bridges_and_tunnels,911148.0
2021-05-22,bus,839877.0
2021-05-22,lirr,66293.0
2021-05-22,metro_north,51249.0
2021-05-22,staten_island_railway,1787.0
2021-05-22,subway,1645268.0
2021-05-23,access_a_ride,11765.0
2021-05-23,bridges_and_tunnels,885740.0
2021-05-23,bus,645466.0
2021-05-23,lirr,58005.0
2021-05-23,metro_north,40613.0
2021-05-23,staten_island_railway,1358.0
2021-05-23,subway,1268928.0
2021-05-24,access_a_ride,21563.0
2021-05-24,bridges_and_tunnels,869940.0
2021-05-24,bus,1192453.0
2021-05-24,lirr,105528.0
2021-05-24,metro_north,55179.0
2021-05-24,staten_island_railway,4252.0
2021-05-24,subway,2118877.0
2021-05-25,access_a_ride,22854.0
2021-05-25,bridges_and_tunnels,902577.0
2021-05-25,bus,1253998.0
2021-05-25,lirr,110871.0
2021-05-25,metro_north,58737.0
2021-05-25,staten_island_railway,4683.0
2021-05-25,subway,2270945.0
2021-05-26,access_a_ride,23594.0
2021-05-26,bridges_and_tunnels,921084.0
2021-05-26,bus,1241052.0
2021-05-26,lirr,114548.0
2021-05-26,metro_north,59613.0
2021-05-26,staten_island_railway,4429.0
2021-05-26,subway,2275882.0
2021-05-27,access_a_ride,23450.0
2021-05-27,bridges_and_tunnels,970920.0
2021-05-27,bus,1246269.0
2021-05-27,lirr,117293.0
2021-05-27,metro_north,62852.0
2021-05-27,staten_island_railway,4619.0
2021-05-27,subway,2352019.0
2021-05-28,access_a_ride,21520.0
2021-05-28,bridges_and_tunnels,931760.0
2021-05-28,bus,1135369.0
2021-05-28,lirr,112780.0
2021-05-28,metro_north,66048.0
2021-05-28,staten_island_railway,4047.0
2021-05-28,subway,2232599.0
2021-05-29,access_a_ride,11734.0
2021-05-29,bridges_and_tunnels,744860.0
2021-05-29,bus,648192.0
2021-05-29,lirr,54774.0
2021-05-29,metro_north,38894.0
2021-05-29,staten_island_railway,1332.0
2021-05-29,subway,1370135.0
2021-05-30,access_a_ride,10028.0
2021-05-30,bridges_and_tunnels,664029.0
2021-05-30,bus,484864.0
2021-05-30,lirr,43418.0
2021-05-30,metro_north,30072.0
2021-05-30,staten_island_railway,956.0
2021-05-30,subway,1065176.0
2021-05-31,access_a_ride,10380.0
2021-05-31,bridges_and_tunnels,756187.0
2021-05-31,bus,702801.0
2021-05-31,lirr,102292.0
2021-05-31,metro_north,43039.0
2021-05-31,staten_island_railway,1651.0
2021-05-31,subway,1389651.0
2021-06-01,access_a_ride,22308.0
2021-06-01,bridges_and_tunnels,907698.0
2021-06-01,bus,1230127.0
2021-06-01,lirr,114759.0
2021-06-01,metro_north,94923.0
2021-06-01,staten_island_railway,4705.0
2021-06-01,subway,2258831.0
2021-06-02,access_a_ride,24325.0
2021-06-02,bridges_and_tunnels,910385.0
2021-06-02,bus,1249102.0
2021-06-02,lirr,112503.0
2021-06-02,metro_north,90821.0
2021-06-02,staten_island_railway,4772.0
2021-06-02,subway,2343745.0
2021-06-03,access_a_ride,23026.0
2021-06-03,bridges_and_tunnels,895524.0
2021-06-03,bus,1143159.0
2021-06-03,lirr,102751.0
2021-06-03,metro_north,84815.0
2021-06-03,staten_island_railway,4419.0
2021-06-03,subway,2233917.0
2021-06-04,access_a_ride,22743.0
2021-06-04,bridges_and_tunnels,930743.0
2021-06-04,bus,1160335.0
2021-06-04,lirr,104564.0
2021-06-04,metro_north,88908.0
2021-06-04,staten_island_railway,4308.0
2021-06-04,subway,2310032.0
2021-06-05,access_a_ride,14636.0
2021-06-05,bridges_and_tunnels,946758.0
2021-06-05,bus,874545.0
2021-06-05,lirr,72827.0
2021-06-05,metro_north,62687.0
2021-06-05,staten_island_railway,0.0
2021-06-05,subway,1792204.0
2021-06-06,access_a_ride,12514.0
2021-06-06,bridges_and_tunnels,921829.0
2021-06-06,bus,654780.0
2021-06-06,lirr,61866.0
2021-06-06,metro_north,51469.0
2021-06-06,staten_island_railway,0.0
2021-06-06,subway,1363344.0
2021-06-07,access_a_ride,21511.0
2021-06-07,bridges_and_tunnels,897208.0
2021-06-07,bus,1200737.0
2021-06-07,lirr,112097.0
2021-06-07,metro_north,89412.0
2021-06-07,staten_island_railway,4348.0
2021-06-07,subway,2223265.0
2021-06-08,access_a_ride,22948.0
2021-06-08,bridges_and_tunnels,878376.0
2021-06-08,bus,1175335.0
2021-06-08,lirr,108346.0
2021-06-08,metro_north,87986.0
2021-06-08,staten_island_railway,4561.0
2021-06-08,subway,2265591.0
2021-06-09,access_a_ride,23868.0
2021-06-09,bridges_and_tunnels,908563.0
2021-06-09,bus,1259005.0
2021-06-09,lirr,107918.0
2021-06-09,metro_north,90641.0
2021-06-09,staten_island_railway,4586.0
2021-06-09,subway,2386026.0
2021-06-10,access_a_ride,23498.0
2021-06-10,bridges_and_tunnels,951274.0
2021-06-10,bus,1276901.0
2021-06-10,lirr,113236.0
2021-06-10,metro_north,91323.0
2021-06-10,staten_island_railway,4801.0
2021-06-10,subway,2473818.0
2021-06-11,access_a_ride,23324.0
2021-06-11,bridges_and_tunnels,968763.0
2021-06-11,bus,1221484.0
2021-06-11,lirr,118259.0
2021-06-11,metro_north,94566.0
2021-06-11,staten_island_railway,4371.0
2021-06-11,subway,2468258.0
2021-06-12,access_a_ride,14450.0
2021-06-12,bridges_and_tunnels,919318.0
2021-06-12,bus,849178.0
2021-06-12,lirr,68188.0
2021-06-12,metro_north,61468.0
2021-06-12,staten_island_railway,0.0
2021-06-12,subway,1775538.0
2021-06-13,access_a_ride,12047.0
2021-06-13,bridges_and_tunnels,887098.0
2021-06-13,bus,647385.0
2021-06-13,lirr,59186.0
2021-06-13,metro_north,51712.0
2021-06-13,staten_island_railway,0.0
2021-06-13,subway,1379959.0
2021-06-14,access_a_ride,21568.0
2021-06-14,bridges_and_tunnels,869235.0
2021-06-14,bus,1176722.0
2021-06-14,lirr,115254.0
2021-06-14,metro_north,91064.0
2021-06-14,staten_island_railway,4205.0
2021-06-14,subway,2223186.0
2021-06-15,access_a_ride,23460.0
2021-06-15,bridges_and_tunnels,917933.0
2021-06-15,bus,1277203.0
2021-06-15,lirr,117580.0
2021-06-15,metro_north,96688.0
2021-06-15,staten_island_railway,4925.0
2021-06-15,subway,2469785.0
2021-06-16,access_a_ride,24788.0
2021-06-16,bridges_and_tunnels,945955.0
2021-06-16,bus,1288040.0
2021-06-16,lirr,119205.0
2021-06-16,metro_north,94690.0
2021-06-16,staten_island_railway,4745.0
2021-06-16,subway,2519444.0
2021-06-17,access_a_ride,23292.0
2021-06-17,bridges_and_tunnels,973485.0
2021-06-17,bus,1281552.0
2021-06-17,lirr,121580.0
2021-06-17,metro_north,98435.0
2021-06-17,staten_island_railway,4989.0
2021-06-17,subway,2552497.0
2021-06-18,access_a_ride,22491.0
2021-06-18,bridges_and_tunnels,989296.0
2021-06-18,bus,1235675.0
2021-06-18,lirr,122848.0
2021-06-18,metro_north,104304.0
2021-06-18,staten_island_railway,4549.0
2021-06-18,subway,2572013.0
2021-06-19,access_a_ride,13949.0
2021-06-19,bridges_and_tunnels,952944.0
2021-06-19,bus,841519.0
2021-06-19,lirr,76508.0
2021-06-19,metro_north,66134.0
2021-06-19,staten_island_railway,0.0
2021-06-19,subway,1784312.0
2021-06-20,access_a_ride,13189.0
2021-06-20,bridges_and_tunnels,951631.0
2021-06-20,bus,652557.0
2021-06-20,lirr,76969.0
2021-06-20,metro_north,60876.0
2021-06-20,staten_island_railway,0.0
2021-06-20,subway,1389352.0
2021-06-21,access_a_ride,20512.0
2021-06-21,bridges_and_tunnels,926300.0
2021-06-21,bus,1191844.0
2021-06-21,lirr,123918.0
2021-06-21,metro_north,95740.0
2021-06-21,staten_island_railway,4601.0
2021-06-21,subway,2264368.0
2021-06-22,access_a_ride,22293.0
2021-06-22,bridges_and_tunnels,896868.0
2021-06-22,bus,1172110.0
2021-06-22,lirr,116165.0
2021-06-22,metro_north,97637.0
2021-06-22,staten_island_railway,4648.0
2021-06-22,subway,2354873.0
2021-06-23,access_a_ride,24223.0
2021-06-23,bridges_and_tunnels,946870.0
2021-06-23,bus,1264095.0
2021-06-23,lirr,121867.0
2021-06-23,metro_north,101864.0
2021-06-23,staten_island_railway,5027.0
2021-06-23,subway,2547416.0
2021-06-24,access_a_ride,22842.0
2021-06-24,bridges_and_tunnels,978351.0
2021-06-24,bus,1248843.0
2021-06-24,lirr,121542.0
2021-06-24,metro_north,100509.0
2021-06-24,staten_island_railway,5045.0
2021-06-24,subway,2552639.0
2021-06-25,access_a_ride,22400.0
2021-06-25,bridges_and_tunnels,988675.0
2021-06-25,bus,1214123.0
2021-06-25,lirr,126722.0
2021-06-25,metro_north,100537.0
2021-06-25,staten_island_railway,4712.0
2021-06-25,subway,2582713.0
2021-06-26,access_a_ride,13520.0
2021-06-26,bridges_and_tunnels,950086.0
2021-06-26,bus,841585.0
2021-06-26,lirr,76560.0
2021-06-26,metro_north,66738.0
2021-06-26,staten_island_railway,1682.0
2021-06-26,subway,1854179.0
2021-06-27,access_a_ride,11883.0
2021-06-27,bridges_and_tunnels,900039.0
2021-06-27,bus,656004.0
2021-06-27,lirr,75058.0
2021-06-27,metro_north,62411.0
2021-06-27,staten_island_railway,1436.0
2021-06-27,subway,1559967.0
2021-06-28,access_a_ride,20503.0
2021-06-28,bridges_and_tunnels,924740.0
2021-06-28,bus,1152019.0
2021-06-28,lirr,122263.0
2021-06-28,metro_north,101482.0
2021-06-28,staten_island_railway,4564.0
2021-06-28,subway,2252362.0
2021-06-29,access_a_ride,21612.0
2021-06-29,bridges_and_tunnels,930011.0
2021-06-29,bus,1169268.0
2021-06-29,lirr,119355.0
2021-06-29,metro_north,97829.0
2021-06-29,staten_island_railway,4717.0
2021-06-29,subway,2343739.0
2021-06-30,access_a_ride,23001.0
2021-06-30,bridges_and_tunnels,945822.0
2021-06-30,bus,1139886.0
2021-06-30,lirr,119358.0
2021-06-30,metro_north,99455.0
2021-06-30,staten_island_railway,4476.0
2021-06-30,subway,2346388.0
2021-07-01,access_a_ride,22011.0
2021-07-01,bridges_and_tunnels,933638.0
2021-07-01,bus,1104516.0
2021-07-01,lirr,114363.0
2021-07-01,metro_north,90018.0
2021-07-01,staten_island_railway,4598.0
2021-07-01,subway,2292461.0
2021-07-02,access_a_ride,21489.0
2021-07-02,bridges_and_tunnels,920188.0
2021-07-02,bus,1121116.0
2021-07-02,lirr,116542.0
2021-07-02,metro_north,94252.0
2021-07-02,staten_island_railway,4258.0
2021-07-02,subway,2296044.0
2021-07-03,access_a_ride,12676.0
2021-07-03,bridges_and_tunnels,777262.0
2021-07-03,bus,738089.0
2021-07-03,lirr,63827.0
2021-07-03,metro_north,57381.0
2021-07-03,staten_island_railway,1768.0
2021-07-03,subway,1541988.0
2021-07-04,access_a_ride,12816.0
2021-07-04,bridges_and_tunnels,773629.0
2021-07-04,bus,615001.0
2021-07-04,lirr,70165.0
2021-07-04,metro_north,63948.0
2021-07-04,staten_island_railway,1815.0
2021-07-04,subway,1468510.0
2021-07-05,access_a_ride,10303.0
2021-07-05,bridges_and_tunnels,838087.0
2021-07-05,bus,770321.0
2021-07-05,lirr,78370.0
2021-07-05,metro_north,59711.0
2021-07-05,staten_island_railway,2005.0
2021-07-05,subway,1495709.0
2021-07-06,access_a_ride,22648.0
2021-07-06,bridges_and_tunnels,903777.0
2021-07-06,bus,1181416.0
2021-07-06,lirr,127893.0
2021-07-06,metro_north,100494.0
2021-07-06,staten_island_railway,4690.0
2021-07-06,subway,2302002.0
2021-07-07,access_a_ride,23637.0
2021-07-07,bridges_and_tunnels,926634.0
2021-07-07,bus,1234617.0
2021-07-07,lirr,122603.0
2021-07-07,metro_north,99137.0
2021-07-07,staten_island_railway,5028.0
2021-07-07,subway,2437064.0
2021-07-08,access_a_ride,22941.0
2021-07-08,bridges_and_tunnels,897858.0
2021-07-08,bus,1164513.0
2021-07-08,lirr,116274.0
2021-07-08,metro_north,93197.0
2021-07-08,staten_island_railway,4785.0
2021-07-08,subway,2364250.0
2021-07-09,access_a_ride,20632.0
2021-07-09,bridges_and_tunnels,888932.0
2021-07-09,bus,1115969.0
2021-07-09,lirr,109420.0
2021-07-09,metro_north,88347.0
2021-07-09,staten_island_railway,4325.0
2021-07-09,subway,2318387.0
2021-07-10,access_a_ride,14518.0
2021-07-10,bridges_and_tunnels,925950.0
2021-07-10,bus,855908.0
2021-07-10,lirr,72964.0
2021-07-10,metro_north,64429.0
2021-07-10,staten_island_railway,2204.0
2021-07-10,subway,1781717.0
2021-07-11,access_a_ride,11725.0
2021-07-11,bridges_and_tunnels,830775.0
2021-07-11,bus,635511.0
2021-07-11,lirr,62559.0
2021-07-11,metro_north,53178.0
2021-07-11,staten_island_railway,1549.0
2021-07-11,subway,1365854.0
2021-07-12,access_a_ride,20623.0
2021-07-12,bridges_and_tunnels,866231.0
2021-07-12,bus,1171521.0
2021-07-12,lirr,120503.0
2021-07-12,metro_north,99023.0
2021-07-12,staten_island_railway,4563.0
2021-07-12,subway,2245412.0
2021-07-13,access_a_ride,22286.0
2021-07-13,bridges_and_tunnels,895705.0
2021-07-13,bus,1239045.0
2021-07-13,lirr,123373.0
2021-07-13,metro_north,105314.0
2021-07-13,staten_island_railway,5117.0
2021-07-13,subway,2457526.0
2021-07-14,access_a_ride,23662.0
2021-07-14,bridges_and_tunnels,919213.0
2021-07-14,bus,1260044.0
2021-07-14,lirr,120455.0
2021-07-14,metro_north,101843.0
2021-07-14,staten_island_railway,5018.0
2021-07-14,subway,2517615.0
2021-07-15,access_a_ride,23772.0
2021-07-15,bridges_and_tunnels,971048.0
2021-07-15,bus,1275846.0
2021-07-15,lirr,125587.0
2021-07-15,metro_north,105171.0
2021-07-15,staten_island_railway,5209.0
2021-07-15,subway,2581582.0
2021-07-16,access_a_ride,21730.0
2021-07-16,bridges_and_tunnels,983846.0
2021-07-16,bus,1219118.0
2021-07-16,lirr,123465.0
2021-07-16,metro_north,104331.0
2021-07-16,staten_island_railway,4626.0
2021-07-16,subway,2536569.0
2021-07-17,access_a_ride,13228.0
2021-07-17,bridges_and_tunnels,897001.0
2021-07-17,bus,795347.0
2021-07-17,lirr,73001.0
2021-07-17,metro_north,64513.0
2021-07-17,staten_island_railway,0.0
2021-07-17,subway,1717480.0
2021-07-18,access_a_ride,11313.0
2021-07-18,bridges_and_tunnels,838604.0
2021-07-18,bus,640618.0
2021-07-18,lirr,67362.0
2021-07-18,metro_north,56174.0
2021-07-18,staten_island_railway,0.0
2021-07-18,subway,1405344.0
2021-07-19,access_a_ride,20276.0
2021-07-19,bridges_and_tunnels,897298.0
